RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,high_utilization,actual,predicted,probability,result_type
0.0,31,0,0.067808398,11502.0,4,0,1,0,0,779.9321937960001,0,0,0,0,0.12807374343088632,Hit (Good Payer)
0.16459177,48,0,0.409464743,7416.0,3,0,2,0,2,3036.5905340880004,0,0,0,0,0.1685677219712522,Hit (Good Payer)
0.204902692,64,0,3986.0,0.0,16,0,1,0,0,0.0,0,0,0,0,0.2040249752003672,Hit (Good Payer)
0.567254965,73,0,0.25631769,2769.0,6,0,0,0,0,709.74368361,0,0,0,0,0.3207113693466707,Hit (Good Payer)
0.758980816,60,0,0.125714286,4549.0,4,0,0,0,1,571.8742870140001,0,1,0,0,0.4662769360672634,Hit (Good Payer)
0.36656293,61,0,848.0,5400.0,3,0,1,0,0,4579200.0,0,0,0,0,0.1417967417251648,Hit (Good Payer)
0.04779761,51,0,0.151126079,4750.0,7,0,2,0,0,717.84887525,0,0,0,0,0.14401176163288093,Hit (Good Payer)
0.622662222,53,0,0.256319934,4825.0,3,0,0,0,1,1236.74368155,0,0,0,0,0.36782458675721147,Hit (Good Payer)
0.816094154,50,1,0.384587878,5592.0,10,1,1,0,1,2150.615413776,2,1,0,1,0.8389947306622842,False Alarm
0.006491548,38,0,0.002499583,6000.0,14,0,0,0,0,14.997498,0,0,0,0,0.15087850821167165,Hit (Good Payer)
0.01071927,64,0,0.253495983,3360.0,10,0,2,0,1,851.74650288,0,0,0,0,0.11556458609569834,Hit (Good Payer)
0.018832287,66,0,0.00798722,1251.0,2,0,0,0,0,9.99201222,0,0,0,0,0.06504609414553926,Hit (Good Payer)
0.552222389,51,0,0.422300635,7084.0,8,0,2,0,1,2991.5776983399996,0,0,0,0,0.33214256911282497,Hit (Good Payer)
0.087024197,30,0,0.24863305,6583.0,8,0,1,0,0,1636.75136815,0,0,0,0,0.1298300045542813,Hit (Good Payer)
0.29260496,50,0,0.298635729,9308.0,16,0,1,0,3,2779.701365532,0,0,0,0,0.20969716069453606,Hit (Good Payer)
0.026666238,56,0,3840.0,5400.0,8,0,2,0,2,20736000.0,0,0,0,0,0.1383141953769112,Hit (Good Payer)
0.0,62,1,2803.0,5400.0,5,0,1,0,2,15136200.0,1,0,0,0,0.28021365054084735,Hit (Good Payer)
0.162241764,50,0,0.370895825,7400.0,11,0,2,0,0,2744.629105,0,0,0,0,0.2167210002223379,Hit (Good Payer)
0.618984135,34,2,0.389049786,7250.0,5,0,2,1,0,2820.6109485,3,0,0,1,0.7674207254799054,False Alarm
0.0,50,0,0.0,7000.0,1,0,0,0,0,0.0,0,0,0,0,0.10844129175469051,Hit (Good Payer)
0.236604763,40,0,653.0,5400.0,13,0,0,0,0,3526200.0,0,0,0,0,0.2038173801651439,Hit (Good Payer)
0.076595994,47,0,0.097481254,5200.0,6,0,1,0,0,506.9025208,0,0,0,0,0.1315031744772946,Hit (Good Payer)
0.9999999,78,0,0.0,16000.0,0,3,0,0,0,0.0,3,1,0,1,0.5462771836841788,False Alarm
0.02159856,45,0,0.308456588,8856.0,6,0,2,0,3,2731.6915433279996,0,0,0,0,0.11410777908691207,Hit (Good Payer)
0.005642143,29,0,2.0,5400.0,2,0,0,0,0,10800.0,0,0,0,0,0.21149741941958386,Hit (Good Payer)
0.043491239,61,0,1709.0,5400.0,5,0,1,0,0,9228600.0,0,0,0,0,0.05116621930081799,Hit (Good Payer)
0.056019692,53,0,0.411848381,11950.0,13,0,1,0,2,4921.58815295,0,0,0,0,0.2194417344188125,Hit (Good Payer)
0.023977338,68,0,42.0,1.0,7,0,0,0,0,42.0,0,0,0,0,0.10479953377206186,Hit (Good Payer)
0.018577129,45,0,0.296778067,9993.0,10,0,2,0,1,2965.703223531,0,0,0,0,0.14129070121200857,Hit (Good Payer)
0.800076186,68,3,0.350347231,40750.0,31,0,9,0,2,14276.649663249998,3,1,0,0,0.40901907586636355,Hit (Good Payer)
0.079130809,58,0,1285.0,5400.0,16,0,1,0,0,6939000.0,0,0,0,0,0.08605834863661731,Hit (Good Payer)
0.88487423,34,0,0.369317294,6400.0,10,0,2,0,0,2363.6306816,0,1,1,1,0.515286510514379,Hit (Defaulter)
0.367463891,49,0,0.282606354,9284.0,8,0,2,0,0,2623.717390536,0,0,0,0,0.1995763912599791,Hit (Good Payer)
0.008972814,54,0,0.001894537,3166.0,3,0,0,0,0,5.998104142,0,0,0,0,0.11001579373038373,Hit (Good Payer)
0.825521033,52,0,0.416221827,6743.0,10,0,0,0,1,2806.5837794609997,0,1,0,0,0.49692931099854787,Hit (Good Payer)
0.25748503,36,0,3.0,5400.0,1,2,0,0,0,16200.0,2,0,1,1,0.7280557536613615,Hit (Defaulter)
0.9999999,53,2,0.744782757,2922.0,3,1,1,1,5,2176.255215954,4,1,0,1,0.9335028672774393,False Alarm
0.9999999,33,0,0.101752678,6161.0,4,0,0,0,1,626.898249158,0,1,0,1,0.5142976078704913,False Alarm
0.40648491,51,0,0.520321669,4600.0,13,0,1,0,2,2393.4796774,0,0,0,0,0.421125663939739,Hit (Good Payer)
0.010302553,90,0,0.00439956,10000.0,10,0,0,0,1,43.9956,0,0,0,0,0.08288768835846817,Hit (Good Payer)
0.380156843,61,0,3841.0,5400.0,19,0,1,0,0,20741400.0,0,0,0,0,0.232650041612796,Hit (Good Payer)
0.0,68,0,0.0,5400.0,2,0,0,0,1,0.0,0,0,0,0,0.06693735653191532,Hit (Good Payer)
0.9999999,50,2,1515.0,5400.0,7,0,2,0,3,8181000.0,2,1,0,1,0.816597232118089,False Alarm
0.766705744,33,0,0.223221455,6226.0,7,0,0,0,3,1389.77677883,0,1,0,0,0.409396376985187,Hit (Good Payer)
0.067797288,79,0,0.012496876,4000.0,2,0,0,0,1,49.987504,0,0,0,0,0.06943703021157058,Hit (Good Payer)
0.623842442,54,1,2776.0,5400.0,6,0,1,0,0,14990400.0,1,0,0,1,0.5961480411605771,False Alarm
0.004255206,76,2,0.165454264,6460.0,12,0,2,1,0,1068.8345454399998,3,0,1,1,0.7126395363515635,Hit (Defaulter)
0.032063489,54,0,0.269673033,10000.0,19,0,1,0,4,2696.73033,0,0,0,0,0.14514521757567447,Hit (Good Payer)
0.228395847,49,0,0.864897036,8400.0,11,0,4,0,1,7265.1351024,0,0,0,0,0.38621796632200456,Hit (Good Payer)
0.019917992,50,0,3256.0,0.0,22,0,2,0,0,0.0,0,0,0,0,0.2154625077342985,Hit (Good Payer)
0.416887775,78,0,0.957099081,978.0,7,0,0,0,0,936.042901218,0,0,0,0,0.2227217859917186,Hit (Good Payer)
0.419814505,51,0,0.279649891,4569.0,6,0,1,0,1,1277.7203519789998,0,0,0,0,0.32094226043136587,Hit (Good Payer)
0.0,83,0,0.128260443,5098.0,7,0,1,0,0,653.871738414,0,0,0,0,0.08183705978291,Hit (Good Payer)
0.039282207,38,0,0.300122785,5700.0,6,0,1,0,1,1710.6998745,0,0,0,0,0.14388229171017017,Hit (Good Payer)
0.9999999,71,0,0.014699265,6666.0,4,1,0,2,0,97.98530049,3,1,0,1,0.654566153781897,False Alarm
0.9999999,31,0,0.004663558,1500.0,1,1,0,0,1,6.995337,1,1,1,1,0.7987695126847235,Hit (Defaulter)
0.602154448,78,0,0.372489579,2638.0,6,0,1,0,0,982.627509402,0,0,0,0,0.29608909870715655,Hit (Good Payer)
1.020395921,61,0,0.166568838,15332.0,6,2,1,2,1,2553.833424216,4,1,1,1,0.7952803911652547,Hit (Defaulter)
0.101801205,50,0,0.252499667,7500.0,18,0,1,0,1,1893.7475025,0,0,0,0,0.15600967054391637,Hit (Good Payer)
0.031927811,88,0,40.0,5400.0,2,0,0,0,0,216000.0,0,0,0,0,0.05174270290936619,Hit (Good Payer)
0.468421719,29,0,0.05492601,7500.0,5,0,0,0,0,411.945075,0,0,0,0,0.2759257605111959,Hit (Good Payer)
0.186110994,34,0,0.346561859,28750.0,15,0,4,0,2,9963.65344625,0,0,0,0,0.4599917356990069,Hit (Good Payer)
0.9999999,56,0,0.041154791,1627.0,0,1,0,0,0,66.95884495700001,1,1,1,1,0.8307761961035284,Hit (Defaulter)
0.074968264,37,1,0.506143407,5452.0,10,0,2,0,0,2759.493854964,1,0,0,0,0.40564427606689824,Hit (Good Payer)
0.369939915,29,0,0.26440678,4424.0,12,0,0,0,1,1169.73559472,0,0,0,0,0.32600904665960334,Hit (Good Payer)
0.062233539,65,1,0.276419012,4333.0,16,0,1,0,1,1197.723578996,1,0,0,0,0.3696587080696662,Hit (Good Payer)
0.9999999,40,0,0.547613393,4210.0,4,1,1,1,0,2305.45238453,2,1,0,1,0.9215392696451378,False Alarm
0.00254711,58,0,0.348060145,5386.0,9,0,1,0,1,1874.65194097,0,0,0,0,0.12916815632329734,Hit (Good Payer)
0.415039177,54,0,460.0,5400.0,3,0,0,0,0,2484000.0,0,0,0,0,0.3144917136541324,Hit (Good Payer)
0.262473838,61,0,0.410847132,4166.0,9,0,2,0,0,1711.589151912,0,0,0,0,0.19979255422943812,Hit (Good Payer)
1.006993007,65,2,3223.0,5400.0,13,0,0,2,1,17404200.0,4,1,0,1,0.8499247345397181,False Alarm
0.046771888,52,1,0.198976844,7427.0,8,0,1,0,3,1477.801020388,1,0,0,0,0.3820546028159245,Hit (Good Payer)
0.64823451,48,0,0.874201611,3600.0,3,0,1,0,0,3147.1257996,0,0,0,0,0.463652085903107,Hit (Good Payer)
0.276361819,52,0,769.0,5400.0,3,0,2,0,0,4152600.0,0,0,0,0,0.13332902585474465,Hit (Good Payer)
0.600469524,30,0,0.079919162,5442.0,3,0,0,0,2,434.920079604,0,0,0,0,0.4169526807822131,Hit (Good Payer)
0.500046728,41,0,1150.0,5400.0,5,0,0,0,0,6210000.0,0,0,0,0,0.36240396996228524,Hit (Good Payer)
0.736880651,47,0,0.184975003,7400.0,9,0,0,0,0,1368.8150222,0,0,0,0,0.3333910869507637,Hit (Good Payer)
0.702762758,39,0,0.217575886,4710.0,9,0,0,0,0,1024.78242306,0,0,0,0,0.42479497510262215,Hit (Good Payer)
0.001907009,60,0,0.271383316,10416.0,14,0,2,0,0,2826.7286194559997,0,0,0,0,0.12165737325408513,Hit (Good Payer)
0.139595347,48,0,0.016664445,7500.0,2,0,0,0,0,124.9833375,0,0,0,0,0.14349542076297975,Hit (Good Payer)
0.754262859,68,0,0.09198248,5250.0,8,0,0,0,0,482.90802,0,1,0,0,0.3196151924590699,Hit (Good Payer)
0.019428175,64,0,0.009079118,3083.0,6,0,0,0,0,27.990920794,0,0,0,0,0.0799202659008055,Hit (Good Payer)
0.9999999,37,0,0.229366603,2083.0,10,0,0,0,0,477.770634049,0,1,0,1,0.6223870947752508,False Alarm
0.480269255,41,0,0.133700178,6723.0,5,0,0,0,3,898.866296694,0,0,0,0,0.2807936713721716,Hit (Good Payer)
0.10922479,66,0,0.312362838,4100.0,6,0,2,0,0,1280.6876358,0,0,0,0,0.08275755693201071,Hit (Good Payer)
0.234707412,51,0,0.670241287,3356.0,16,0,2,0,0,2249.3297591719997,0,0,0,0,0.3133515922856308,Hit (Good Payer)
0.583401037,41,0,1.117206983,400.0,4,0,0,0,0,446.8827932,0,0,0,0,0.3356879307086435,Hit (Good Payer)
0.851882962,46,1,0.378373889,12040.0,13,0,2,0,1,4555.62162356,1,1,1,1,0.6218627401562569,Hit (Defaulter)
0.9999999,59,0,0.642366174,4800.0,7,0,2,0,3,3083.3576352,0,1,0,1,0.5034467369028187,False Alarm
0.021686343,60,0,0.080647911,5864.0,7,0,0,0,0,472.919350104,0,0,0,0,0.10948394454184798,Hit (Good Payer)
0.008205641,66,0,0.392187098,7781.0,9,0,2,0,0,3051.6078095380003,0,0,0,0,0.13518210482665932,Hit (Good Payer)
0.007238814,43,0,4007.0,5400.0,6,0,1,0,0,21637800.0,0,0,0,0,0.14965332734984066,Hit (Good Payer)
0.629533539,45,0,0.89772964,4800.0,17,0,1,0,0,4309.102272,0,0,0,1,0.5577542703916649,False Alarm
0.000457448,64,0,0.266348888,11957.0,21,0,2,0,0,3184.733653816,0,0,0,0,0.16471573100465142,Hit (Good Payer)
0.28915456,53,0,1.49190162,3333.0,14,0,2,0,2,4972.508099459999,0,0,1,0,0.3541909404557558,Miss (Hidden Default)
0.9999999,37,2,0.065682657,2709.0,2,2,0,1,1,177.934317813,5,1,1,1,0.9247452785169398,Hit (Defaulter)
0.0,78,0,0.0,5400.0,2,0,0,0,0,0.0,0,0,0,0,0.061437635687411125,Hit (Good Payer)
0.040056138,56,1,0.198431011,6500.0,11,0,1,0,0,1289.8015715,1,0,0,0,0.33964403527464543,Hit (Good Payer)
0.037267861,63,0,0.127918728,18800.0,7,0,1,0,1,2404.8720864,0,0,0,0,0.07385898572657906,Hit (Good Payer)
0.9999999,36,0,0.081669419,6660.0,3,0,0,0,0,543.9183305399999,0,1,0,1,0.5201628102161456,False Alarm
0.0,68,0,0.001325674,2262.0,5,0,0,0,0,2.998674588,0,0,0,0,0.06839175606772954,Hit (Good Payer)
0.9999999,47,1,383.0,5400.0,1,0,0,0,0,2068200.0,1,1,1,1,0.7908792797216168,Hit (Defaulter)
0.142295169,55,0,0.619884294,4666.0,16,0,1,0,3,2892.380115804,0,0,0,0,0.24571451187545598,Hit (Good Payer)
0.036934189,56,0,0.287934952,8362.0,8,0,1,0,2,2407.712068624,0,0,0,0,0.08848321304640283,Hit (Good Payer)
0.251499824,26,0,0.112816851,2800.0,6,0,0,0,0,315.8871828,0,0,0,0,0.19306512216773078,Hit (Good Payer)
0.211269262,50,0,0.138394252,3200.0,4,0,0,0,2,442.8616064,0,0,0,0,0.20043825134424467,Hit (Good Payer)
0.37576652,46,0,0.29595631,8605.0,11,0,1,0,2,2546.70404755,0,0,0,0,0.24838815756991256,Hit (Good Payer)
0.052157176,38,0,0.31358885,6600.0,7,0,1,0,2,2069.68641,0,0,0,0,0.13958490375066712,Hit (Good Payer)
0.084847184,53,0,0.37458657,13000.0,20,0,1,0,1,4869.62541,0,0,0,0,0.2174375565582342,Hit (Good Payer)
0.497562805,52,0,0.283101683,4100.0,3,0,2,0,0,1160.7169003,0,0,0,0,0.3384519715514472,Hit (Good Payer)
0.02536242,56,0,0.011632134,2750.0,3,0,0,0,1,31.9883685,0,0,0,0,0.1383016214703041,Hit (Good Payer)
0.016426616,28,0,0.113391282,15300.0,6,0,2,0,0,1734.8866146,0,0,0,0,0.14192299802336497,Hit (Good Payer)
0.026887412,46,0,0.108237803,3750.0,14,0,0,0,0,405.89176125,0,0,0,0,0.1743988583527577,Hit (Good Payer)
0.041999359,61,0,767.0,5400.0,9,0,1,0,0,4141800.0,0,0,0,0,0.06536685606114587,Hit (Good Payer)
0.140434042,41,0,0.064967796,3570.0,3,0,0,0,1,231.93503172,0,0,0,0,0.1975816461215669,Hit (Good Payer)
0.661035445,61,0,0.370662934,10000.0,17,0,2,0,1,3706.62934,0,0,0,0,0.30999171915700663,Hit (Good Payer)
1.008886914,53,0,0.304405621,5265.0,2,0,1,0,5,1602.6955945650002,0,1,0,0,0.4190038642848157,Hit (Good Payer)
0.156522197,63,0,0.370104983,6000.0,11,0,2,0,1,2220.629898,0,0,0,0,0.18456696813718235,Hit (Good Payer)
0.9999999,49,0,0.204955444,4600.0,2,1,0,0,1,942.7950424,1,1,0,1,0.8808411317350628,False Alarm
0.491954789,32,0,0.177573167,3040.0,10,0,0,0,1,539.82242768,0,0,0,0,0.37393667474953646,Hit (Good Payer)
0.243071824,32,0,0.22007722,10100.0,4,0,1,0,2,2222.7799219999997,0,0,0,0,0.1556391826028444,Hit (Good Payer)
0.954289796,37,0,1.376926281,2400.0,9,0,1,0,1,3304.6230744,0,1,0,1,0.6329497896319491,False Alarm
0.948107886,47,0,0.303370787,5250.0,8,0,1,0,0,1592.6966317499998,0,1,0,0,0.49588095513540337,Hit (Good Payer)
0.00649244,66,0,0.241870661,8210.0,11,0,2,0,0,1985.75812681,0,0,0,0,0.07679539566575004,Hit (Good Payer)
0.660775972,45,0,0.375246175,6600.0,11,0,1,0,0,2476.6247550000003,0,0,0,0,0.3948156198882571,Hit (Good Payer)
0.76938079,32,0,53.0,5400.0,4,0,0,0,0,286200.0,0,1,0,1,0.5678190434112099,False Alarm
0.037664881,49,1,3630.0,5400.0,12,0,1,0,0,19602000.0,1,0,0,0,0.34216386041168806,Hit (Good Payer)
0.028591291,47,0,0.346447543,6023.0,8,0,1,0,3,2086.653551489,0,0,0,0,0.14985189791955103,Hit (Good Payer)
0.03796293,69,0,0.099864525,5166.0,2,0,0,0,0,515.90013615,0,0,0,0,0.08459671519247071,Hit (Good Payer)
0.018066721,65,0,0.004144852,4583.0,10,0,0,0,0,18.995856716,0,0,0,0,0.07417411014735499,Hit (Good Payer)
0.391433086,44,0,0.427503116,4813.0,10,0,1,0,2,2057.572497308,0,0,0,0,0.33307345621978723,Hit (Good Payer)
0.014505818,68,0,1.34156051,1255.0,20,0,3,0,0,1683.65844005,0,0,0,0,0.19596538837929117,Hit (Good Payer)
1.002173441,25,2,0.096737908,8000.0,4,0,0,0,0,773.903264,2,1,1,1,0.7691759855272974,Hit (Defaulter)
0.022244439,25,0,1102.0,5400.0,5,0,0,0,0,5950800.0,0,0,0,0,0.1456432392128549,Hit (Good Payer)
0.31084131,78,0,0.512380952,3674.0,16,0,1,0,0,1882.487617648,0,0,0,0,0.23506376303727755,Hit (Good Payer)
0.55438192,46,0,0.378613345,4600.0,11,0,1,0,0,1741.621387,0,0,0,0,0.41964789805190905,Hit (Good Payer)
0.822035073,45,0,1.190040793,7108.0,11,0,4,0,3,8458.809956644001,0,1,0,1,0.7349505869918146,False Alarm
0.646566418,43,0,0.231890558,4458.0,12,0,0,0,2,1033.768107564,0,0,0,0,0.43469141415831364,Hit (Good Payer)
0.418261814,41,0,0.351960984,4920.0,10,0,2,0,0,1731.64804128,0,0,0,0,0.32886589576018943,Hit (Good Payer)
0.198285735,33,1,888.0,5400.0,11,0,0,0,2,4795200.0,1,0,0,0,0.4389924359351334,Hit (Good Payer)
0.077993033,55,0,0.314210724,8000.0,6,0,2,0,2,2513.685792,0,0,0,0,0.09758996223624111,Hit (Good Payer)
0.1216969,52,1,0.442407729,4036.0,6,0,1,1,1,1785.557594244,2,0,0,1,0.7400209398809057,False Alarm
1.00614198,39,3,1.696086595,1200.0,5,0,1,3,2,2035.303914,6,1,0,1,0.9094946633360643,False Alarm
0.076654543,52,0,0.056532253,15300.0,15,0,0,0,3,864.9434709,0,0,0,0,0.16914905888371337,Hit (Good Payer)
0.016237302,42,0,2004.0,5400.0,5,0,1,0,2,10821600.0,0,0,0,0,0.13127425191133144,Hit (Good Payer)
0.352092558,43,1,0.687432703,6500.0,8,0,2,0,1,4468.3125695,1,0,0,0,0.49636608826801043,Hit (Good Payer)
0.334911006,40,0,0.450281672,7632.0,10,0,1,0,4,3436.5497207040003,0,0,0,0,0.28223586781568133,Hit (Good Payer)
0.024801816,39,0,0.123671193,9500.0,4,0,1,0,0,1174.8763335,0,0,0,0,0.11485386442391815,Hit (Good Payer)
0.887360477,51,1,0.718383671,7250.0,15,0,1,0,0,5208.28161475,1,1,0,1,0.7437824133250743,False Alarm
0.454274286,51,3,1505.0,5400.0,11,0,1,0,1,8127000.0,3,0,0,1,0.7158627830566866,False Alarm
0.033026128,62,0,0.039257673,1400.0,11,0,0,0,0,54.9607422,0,0,0,0,0.12800105665497896,Hit (Good Payer)
0.017106019,73,0,915.0,5400.0,6,0,2,0,1,4941000.0,0,0,0,0,0.10382710421997014,Hit (Good Payer)
0.9999999,59,0,0.024430553,13916.0,1,0,1,0,2,339.975575548,0,1,0,0,0.46460642236729505,Hit (Good Payer)
0.869042363,62,0,0.453103553,6556.0,11,0,1,0,0,2970.546893468,0,1,0,0,0.4886657247252215,Hit (Good Payer)
0.145603022,77,0,0.313491151,4350.0,10,0,1,0,0,1363.68650685,0,0,0,0,0.1310556667276229,Hit (Good Payer)
0.004307582,64,0,0.151569686,5000.0,8,0,1,0,0,757.84843,0,0,0,0,0.07220390000041454,Hit (Good Payer)
0.0,67,0,0.082911224,3750.0,4,0,0,0,0,310.91709000000003,0,0,0,0,0.09345230682200949,Hit (Good Payer)
0.581730669,60,1,4137.0,5400.0,21,0,2,1,0,22339800.0,2,0,0,1,0.5754215743302599,False Alarm
0.138971838,58,0,0.641936917,2250.0,17,0,1,0,0,1444.35806325,0,0,0,0,0.22654801407411093,Hit (Good Payer)
0.051357908,53,0,2412.0,5400.0,5,0,3,0,0,13024800.0,0,0,0,0,0.13236052310228844,Hit (Good Payer)
0.418637465,49,0,0.188118812,4948.0,7,0,1,0,2,930.811881776,0,0,0,0,0.301100497506618,Hit (Good Payer)
0.039140414,43,0,0.012426796,7000.0,4,0,0,0,3,86.987572,0,0,0,0,0.14065920682434274,Hit (Good Payer)
0.000481258,79,0,2433.0,5400.0,10,0,3,0,0,13138200.0,0,0,0,0,0.1321472813332795,Hit (Good Payer)
0.178680647,51,0,2021.0,5400.0,4,0,1,0,0,10913400.0,0,0,0,0,0.09507957810465215,Hit (Good Payer)
0.164394098,44,2,0.317248734,3750.0,6,0,1,0,0,1189.6827525,2,0,0,1,0.56060283196388,False Alarm
0.195056302,73,0,1529.0,5400.0,10,0,1,0,2,8256600.0,0,0,0,0,0.13442245718373672,Hit (Good Payer)
0.037227906,47,0,0.004049754,3456.0,3,0,0,0,0,13.995949824,0,0,0,0,0.13575728782012686,Hit (Good Payer)
0.024765841,57,0,0.426989108,5416.0,6,0,1,0,2,2312.573008928,0,0,0,0,0.12541666296963722,Hit (Good Payer)
0.059668871,31,0,3162.0,0.0,11,0,2,0,1,0.0,0,0,0,0,0.2613433662992188,Hit (Good Payer)
0.084089782,52,0,0.243098234,10250.0,24,0,2,0,0,2491.7568985,0,0,0,0,0.17474864198869983,Hit (Good Payer)
0.858453756,57,1,1317.0,5400.0,8,0,0,0,0,7111800.0,1,1,0,1,0.6809841529813622,False Alarm
0.407285425,44,0,0.334759627,3972.0,12,0,1,0,1,1329.665238444,0,0,0,0,0.3891932714761454,Hit (Good Payer)
0.115447549,47,0,0.022637014,2517.0,4,0,0,0,0,56.977364238,0,0,0,0,0.16136902418721516,Hit (Good Payer)
0.703322189,44,0,0.256780512,7963.0,14,0,0,0,1,2044.743217056,0,0,0,0,0.37715023631249744,Hit (Good Payer)
0.984031936,28,0,0.211697076,4000.0,3,1,0,0,0,846.788304,1,1,0,1,0.8595490407647105,False Alarm
0.014388669,73,0,0.328335832,2667.0,12,0,1,0,0,875.671663944,0,0,0,0,0.13127504281769367,Hit (Good Payer)
0.9999999,30,0,293.0,5400.0,5,0,0,0,0,1582200.0,0,1,0,1,0.632173181588588,False Alarm
0.117669032,63,0,0.030484758,4001.0,6,0,0,0,1,121.969516758,0,0,0,0,0.13809778176986362,Hit (Good Payer)
0.850299401,73,0,540.0,5400.0,2,0,0,1,0,2916000.0,1,1,0,1,0.6718752103764365,False Alarm
0.017705623,33,0,0.319053619,7142.0,7,0,1,0,0,2278.680946898,0,0,0,0,0.1317119753427763,Hit (Good Payer)
0.01003946,56,0,2977.0,5400.0,13,0,2,0,0,16075800.0,0,0,0,0,0.11329569084441854,Hit (Good Payer)
0.091532753,34,0,0.261409899,14000.0,12,0,1,0,1,3659.738586,0,0,0,0,0.19690641326228825,Hit (Good Payer)
0.0,62,0,0.001999334,3000.0,10,0,0,0,0,5.9980020000000005,0,0,0,0,0.1194284375629884,Hit (Good Payer)
0.9999999,36,0,0.004061231,3200.0,2,0,0,0,0,12.9959392,0,1,0,1,0.5998000409176022,False Alarm
0.282262264,68,3,1.582768635,1032.0,8,0,1,0,0,1633.4172313200002,3,0,0,1,0.5781652781119611,False Alarm
0.470902562,36,0,0.864709636,4700.0,11,0,4,0,1,4064.135289199999,0,0,0,1,0.5342131398298865,False Alarm
0.033229759,68,2,2841.0,5400.0,21,0,1,0,0,15341400.0,2,0,0,0,0.3998997154128478,Hit (Good Payer)
0.115296288,52,0,0.347416559,14650.0,10,0,4,0,3,5089.65258935,0,0,0,0,0.19854263803011882,Hit (Good Payer)
0.219652023,60,0,0.651455889,2300.0,4,0,1,0,0,1498.3485446999998,0,0,0,0,0.17551182913429508,Hit (Good Payer)
0.076802014,61,0,94.0,5400.0,5,0,0,0,0,507600.0,0,0,0,0,0.05505705488532606,Hit (Good Payer)
0.703530979,26,0,0.044558698,3500.0,2,0,0,0,0,155.955443,0,0,0,0,0.4371638021384034,Hit (Good Payer)
0.267732268,24,0,8.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0.14172004216480488,Hit (Good Payer)
0.0,62,0,2031.0,5400.0,15,0,2,0,0,10967400.0,0,0,0,0,0.10126640505486194,Hit (Good Payer)
0.71058788,32,0,0.233023095,2900.0,4,0,0,0,3,675.7669755000001,0,0,1,0,0.41170401475339274,Miss (Hidden Default)
0.542208256,31,1,0.442047974,4960.0,6,0,1,0,0,2192.5579510400003,1,0,0,1,0.6174851582951413,False Alarm
0.106311249,34,1,0.418971833,7916.0,7,0,2,0,1,3316.581030028,1,0,0,0,0.43004380514756513,Hit (Good Payer)
0.016241854,47,0,0.195134103,12042.0,11,0,1,0,3,2349.804868326,0,0,0,0,0.13796366989612202,Hit (Good Payer)
0.127482763,39,0,0.081538042,7333.0,8,0,0,0,0,597.918461986,0,0,0,0,0.15717265167643352,Hit (Good Payer)
0.031173268,73,0,0.024975025,1000.0,6,0,0,0,0,24.975025,0,0,0,0,0.08002690750171576,Hit (Good Payer)
0.9999999,68,0,0.129622937,8300.0,3,0,1,1,0,1075.8703771,1,1,0,1,0.7096129127201994,False Alarm
0.250452503,62,0,0.043823352,26583.0,27,0,0,0,4,1164.9561662160002,0,0,0,0,0.20074743934844716,Hit (Good Payer)
0.673817955,35,0,250.0,1.0,4,0,0,0,1,250.0,0,0,0,0,0.3911704360792941,Hit (Good Payer)
0.844031194,32,0,0.47037422,3847.0,7,1,1,0,2,1809.52962434,1,1,0,1,0.8720714263984118,False Alarm
0.040248994,58,0,0.434359379,3800.0,14,0,1,0,0,1650.5656402,0,0,0,0,0.1540741863099026,Hit (Good Payer)
0.628525944,47,0,1131.0,5400.0,5,0,0,0,2,6107400.0,0,0,0,0,0.4845743143154502,Hit (Good Payer)
0.080654744,67,0,0.52790626,3242.0,22,0,1,0,0,1711.4720949199998,0,0,0,0,0.18087248704036984,Hit (Good Payer)
0.518672707,51,2,0.478354281,9308.0,9,0,3,0,3,4452.521647548,2,0,0,1,0.697039121615138,False Alarm
0.071459706,55,0,0.009221198,9000.0,3,0,0,0,0,82.990782,0,0,0,0,0.09393163870982163,Hit (Good Payer)
0.049445269,35,0,0.268974621,16666.0,18,0,1,0,0,4482.731033586,0,0,0,0,0.2120671541468676,Hit (Good Payer)
0.036454872,65,0,0.41547563,19100.0,24,0,2,1,0,7935.584532999999,1,0,0,0,0.3102286666041358,Hit (Good Payer)
0.390742586,31,0,0.339470551,10916.0,14,0,1,0,0,3705.660534716,0,0,0,0,0.33453127069416894,Hit (Good Payer)
0.188183307,39,0,0.19446457,6900.0,9,0,0,0,1,1341.805533,0,0,0,0,0.19835384964239272,Hit (Good Payer)
0.026800767,56,0,0.250074993,10000.0,7,0,2,0,1,2500.7499300000004,0,0,0,0,0.07908327117705874,Hit (Good Payer)
0.478410323,52,0,0.413765313,6203.0,19,0,1,0,0,2566.5862365390003,0,0,0,0,0.34443642036387845,Hit (Good Payer)
0.221164914,51,1,0.04860393,2900.0,6,0,0,0,0,140.951397,1,0,0,0,0.3929623102410671,Hit (Good Payer)
